ID1	ID2	ID3	RECORD #	RECORD ID
18HIS	00000	00HYG	383489	18HIS-00000-00HYG
18HIS	00000	00HYH	383490	18HIS-00000-00HYH
18HIS	00000	00HYI	383491	18HIS-00000-00HYI
18HIS	00000	00HYJ	383493	18HIS-00000-00HYJ
18HIS	00000	00HYK	383499	18HIS-00000-00HYK
18HIS	00000	00HYL	383506	18HIS-00000-00HYL
18HIS	00000	00HYM	383509	18HIS-00000-00HYM
18HIS	00000	00HYN	383513	18HIS-00000-00HYN
18HIS	00000	00HYO	383517	18HIS-00000-00HYO
18HIS	00000	00HYP	383521	18HIS-00000-00HYP
18HIS	00000	00HYQ	383524	18HIS-00000-00HYQ
18HIS	00000	00HYR	383526	18HIS-00000-00HYR
18HIS	00000	00HYS	383528	18HIS-00000-00HYS
18HIS	00000	00HYT	383530	18HIS-00000-00HYT
18HIS	00000	00HYU	383538	18HIS-00000-00HYU
18HIS	00000	00HYV	383540	18HIS-00000-00HYV
18HIS	00000	00HYW	383541	18HIS-00000-00HYW
18HIS	00000	00HYX	383549	18HIS-00000-00HYX
18HIS	00000	00HYY	383552	18HIS-00000-00HYY
18HIS	00000	00HYZ	383558	18HIS-00000-00HYZ
18HIS	00000	00HZ0	383563	18HIS-00000-00HZ0
18HIS	00000	00HZ1	383566	18HIS-00000-00HZ1
18HIS	00000	00HZ2	383568	18HIS-00000-00HZ2
18HIS	00000	00HZ3	383569	18HIS-00000-00HZ3
18HIS	00000	00HZ4	383571	18HIS-00000-00HZ4
18HIS	00000	00HZ5	383574	18HIS-00000-00HZ5
18HIS	00000	00HZ6	383583	18HIS-00000-00HZ6
18HIS	00000	00HZ7	383592	18HIS-00000-00HZ7
18HIS	00000	00HZ8	383595	18HIS-00000-00HZ8
18HIS	00000	00HZ9	383598	18HIS-00000-00HZ9
18HIS	00000	00HZA	383599	18HIS-00000-00HZA
18HIS	00000	00HZB	383600	18HIS-00000-00HZB
18HIS	00000	00HZC	383602	18HIS-00000-00HZC
18HIS	00000	00HZD	383605	18HIS-00000-00HZD
18HIS	00000	00HZE	383609	18HIS-00000-00HZE
18HIS	00000	00HZF	383613	18HIS-00000-00HZF
18HIS	00000	00HZG	383614	18HIS-00000-00HZG
18HIS	00000	00HZH	383619	18HIS-00000-00HZH
18HIS	00000	00HZI	383621	18HIS-00000-00HZI
18HIS	00000	00HZJ	383622	18HIS-00000-00HZJ
18HIS	00000	00HZK	383626	18HIS-00000-00HZK
18HIS	00000	00HZL	383627	18HIS-00000-00HZL
18HIS	00000	00HZM	383632	18HIS-00000-00HZM
18HIS	00000	00HZN	383638	18HIS-00000-00HZN
18HIS	00000	00HZO	383640	18HIS-00000-00HZO
18HIS	00000	00HZP	383642	18HIS-00000-00HZP
18HIS	00000	00HZQ	383651	18HIS-00000-00HZQ
18HIS	00000	00HZR	383656	18HIS-00000-00HZR
18HIS	00000	00HZS	383658	18HIS-00000-00HZS
18HIS	00000	00HZT	383666	18HIS-00000-00HZT
18HIS	00000	00HZU	383681	18HIS-00000-00HZU
18HIS	00000	00HZV	383687	18HIS-00000-00HZV
18HIS	00000	00HZW	383691	18HIS-00000-00HZW
18HIS	00000	00HZX	383701	18HIS-00000-00HZX
18HIS	00000	00HZY	383705	18HIS-00000-00HZY
18HIS	00000	00HZZ	383712	18HIS-00000-00HZZ
18HIS	00000	00I00	383718	18HIS-00000-00I00
18HIS	00000	00I01	383719	18HIS-00000-00I01
18HIS	00000	00I02	383720	18HIS-00000-00I02
18HIS	00000	00I03	383728	18HIS-00000-00I03
18HIS	00000	00I04	383730	18HIS-00000-00I04
18HIS	00000	00I05	383744	18HIS-00000-00I05
18HIS	00000	00I06	383748	18HIS-00000-00I06
18HIS	00000	00I07	383749	18HIS-00000-00I07
18HIS	00000	00I08	383750	18HIS-00000-00I08
18HIS	00000	00I09	383758	18HIS-00000-00I09
18HIS	00000	00I0A	383761	18HIS-00000-00I0A
18HIS	00000	00I0B	383762	18HIS-00000-00I0B
18HIS	00000	00I0C	383766	18HIS-00000-00I0C
18HIS	00000	00I0D	383767	18HIS-00000-00I0D
18HIS	00000	00I0E	383769	18HIS-00000-00I0E
18HIS	00000	00I0F	383780	18HIS-00000-00I0F
18HIS	00000	00I0G	383784	18HIS-00000-00I0G
18HIS	00000	00I0H	383785	18HIS-00000-00I0H
18HIS	00000	00I0I	383787	18HIS-00000-00I0I
18HIS	00000	00I0J	383790	18HIS-00000-00I0J
18HIS	00000	00I0K	383799	18HIS-00000-00I0K
18HIS	00000	00I0L	383800	18HIS-00000-00I0L
18HIS	00000	00I0M	383801	18HIS-00000-00I0M
18HIS	00000	00I0N	383809	18HIS-00000-00I0N
18HIS	00000	00I0O	383811	18HIS-00000-00I0O
18HIS	00000	00I0P	383814	18HIS-00000-00I0P
18HIS	00000	00I0Q	383817	18HIS-00000-00I0Q
18HIS	00000	00I0R	383825	18HIS-00000-00I0R
18HIS	00000	00I0S	383829	18HIS-00000-00I0S
18HIS	00000	00I0T	383830	18HIS-00000-00I0T
18HIS	00000	00I0U	383837	18HIS-00000-00I0U
18HIS	00000	00I0V	383838	18HIS-00000-00I0V
18HIS	00000	00I0W	383842	18HIS-00000-00I0W
18HIS	00000	00I0X	383846	18HIS-00000-00I0X
18HIS	00000	00I0Y	383848	18HIS-00000-00I0Y
18HIS	00000	00I0Z	383850	18HIS-00000-00I0Z
18HIS	00000	00I10	383852	18HIS-00000-00I10
18HIS	00000	00I11	383855	18HIS-00000-00I11
18HIS	00000	00I12	383856	18HIS-00000-00I12
18HIS	00000	00I13	383859	18HIS-00000-00I13
18HIS	00000	00I14	383863	18HIS-00000-00I14
18HIS	00000	00I15	383870	18HIS-00000-00I15
18HIS	00000	00I16	383873	18HIS-00000-00I16
18HIS	00000	00I17	383877	18HIS-00000-00I17
18HIS	00000	00I18	383881	18HIS-00000-00I18
18HIS	00000	00I19	383883	18HIS-00000-00I19
18HIS	00000	00I1A	383884	18HIS-00000-00I1A
18HIS	00000	00I1B	383885	18HIS-00000-00I1B
18HIS	00000	00I1C	383898	18HIS-00000-00I1C
18HIS	00000	00I1D	383899	18HIS-00000-00I1D
18HIS	00000	00I1E	383900	18HIS-00000-00I1E
18HIS	00000	00I1F	383901	18HIS-00000-00I1F
18HIS	00000	00I1G	383902	18HIS-00000-00I1G
18HIS	00000	00I1H	383905	18HIS-00000-00I1H
18HIS	00000	00I1I	383907	18HIS-00000-00I1I
18HIS	00000	00I1J	383908	18HIS-00000-00I1J
18HIS	00000	00I1K	383909	18HIS-00000-00I1K
18HIS	00000	00I1L	383932	18HIS-00000-00I1L
18HIS	00000	00I1M	383933	18HIS-00000-00I1M
18HIS	00000	00I1N	383935	18HIS-00000-00I1N
18HIS	00000	00I1O	383936	18HIS-00000-00I1O
18HIS	00000	00I1P	383937	18HIS-00000-00I1P
18HIS	00000	00I1Q	383938	18HIS-00000-00I1Q
18HIS	00000	00I1R	383940	18HIS-00000-00I1R
18HIS	00000	00I1S	383941	18HIS-00000-00I1S
18HIS	00000	00I1T	383942	18HIS-00000-00I1T
18HIS	00000	00I1U	383945	18HIS-00000-00I1U
18HIS	00000	00I1V	383946	18HIS-00000-00I1V
18HIS	00000	00I1W	383950	18HIS-00000-00I1W
18HIS	00000	00I1X	383958	18HIS-00000-00I1X
18HIS	00000	00I1Y	383959	18HIS-00000-00I1Y
18HIS	00000	00I1Z	383960	18HIS-00000-00I1Z
18HIS	00000	00I20	383962	18HIS-00000-00I20
18HIS	00000	00I21	383963	18HIS-00000-00I21
18HIS	00000	00I22	383967	18HIS-00000-00I22
18HIS	00000	00I23	383968	18HIS-00000-00I23
18HIS	00000	00I24	383970	18HIS-00000-00I24
18HIS	00000	00I25	383971	18HIS-00000-00I25
18HIS	00000	00I26	383972	18HIS-00000-00I26
18HIS	00000	00I27	383973	18HIS-00000-00I27
18HIS	00000	00I28	383974	18HIS-00000-00I28
18HIS	00000	00I29	383976	18HIS-00000-00I29
18HIS	00000	00I2A	383980	18HIS-00000-00I2A
18HIS	00000	00I2B	383983	18HIS-00000-00I2B
18HIS	00000	00I2C	383990	18HIS-00000-00I2C
18HIS	00000	00I2D	383992	18HIS-00000-00I2D
18HIS	00000	00I2E	383993	18HIS-00000-00I2E
18HIS	00000	00I2F	383994	18HIS-00000-00I2F
18HIS	00000	00I2G	383997	18HIS-00000-00I2G
18HIS	00000	00I2H	384005	18HIS-00000-00I2H
18HIS	00000	00I2I	384009	18HIS-00000-00I2I
18HIS	00000	00I2J	384010	18HIS-00000-00I2J
18HIS	00000	00I2K	384018	18HIS-00000-00I2K
18HIS	00000	00I2L	384019	18HIS-00000-00I2L
18HIS	00000	00I2M	384020	18HIS-00000-00I2M
18HIS	00000	00I2N	384022	18HIS-00000-00I2N
18HIS	00000	00I2O	384027	18HIS-00000-00I2O
18HIS	00000	00I2P	384029	18HIS-00000-00I2P
18HIS	00000	00I2Q	384032	18HIS-00000-00I2Q
18HIS	00000	00I2R	384033	18HIS-00000-00I2R
18HIS	00000	00I2S	384037	18HIS-00000-00I2S
18HIS	00000	00I2T	384038	18HIS-00000-00I2T
18HIS	00000	00I2U	384039	18HIS-00000-00I2U
18HIS	00000	00I2V	384040	18HIS-00000-00I2V
18HIS	00000	00I2W	384045	18HIS-00000-00I2W
18HIS	00000	00I2X	384046	18HIS-00000-00I2X
18HIS	00000	00I2Y	384047	18HIS-00000-00I2Y
18HIS	00000	00I2Z	384049	18HIS-00000-00I2Z
18HIS	00000	00I30	384061	18HIS-00000-00I30
18HIS	00000	00I31	384063	18HIS-00000-00I31
18HIS	00000	00I32	384067	18HIS-00000-00I32
18HIS	00000	00I33	384073	18HIS-00000-00I33
18HIS	00000	00I34	384077	18HIS-00000-00I34
18HIS	00000	00I35	384078	18HIS-00000-00I35
18HIS	00000	00I36	384080	18HIS-00000-00I36
18HIS	00000	00I37	384081	18HIS-00000-00I37
18HIS	00000	00I38	384082	18HIS-00000-00I38
18HIS	00000	00I39	384091	18HIS-00000-00I39
18HIS	00000	00I3A	384094	18HIS-00000-00I3A
18HIS	00000	00I3B	384095	18HIS-00000-00I3B
18HIS	00000	00I3C	384097	18HIS-00000-00I3C
18HIS	00000	00I3D	384105	18HIS-00000-00I3D
18HIS	00000	00I3E	384118	18HIS-00000-00I3E
18HIS	00000	00I3F	384120	18HIS-00000-00I3F
18HIS	00000	00I3G	384121	18HIS-00000-00I3G
18HIS	00000	00I3H	384122	18HIS-00000-00I3H
18HIS	00000	00I3I	384131	18HIS-00000-00I3I
18HIS	00000	00I3J	384133	18HIS-00000-00I3J
18HIS	00000	00I3K	384134	18HIS-00000-00I3K
18HIS	00000	00I3L	384137	18HIS-00000-00I3L
18HIS	00000	00I3M	384141	18HIS-00000-00I3M
18HIS	00000	00I3N	384143	18HIS-00000-00I3N
18HIS	00000	00I3O	384144	18HIS-00000-00I3O
18HIS	00000	00I3P	384148	18HIS-00000-00I3P
18HIS	00000	00I3Q	384151	18HIS-00000-00I3Q
18HIS	00000	00I3R	384156	18HIS-00000-00I3R
18HIS	00000	00I3S	384160	18HIS-00000-00I3S
18HIS	00000	00I3T	384162	18HIS-00000-00I3T
18HIS	00000	00I3U	384187	18HIS-00000-00I3U
18HIS	00000	00I3V	384196	18HIS-00000-00I3V
18HIS	00000	00I3W	384200	18HIS-00000-00I3W
18HIS	00000	00I3X	384206	18HIS-00000-00I3X
18HIS	00000	00I3Y	384209	18HIS-00000-00I3Y
18HIS	00000	00I3Z	384211	18HIS-00000-00I3Z
18HIS	00000	00I40	384212	18HIS-00000-00I40
18HIS	00000	00I41	384215	18HIS-00000-00I41
18HIS	00000	00I42	384217	18HIS-00000-00I42
18HIS	00000	00I43	384218	18HIS-00000-00I43
18HIS	00000	00I44	384220	18HIS-00000-00I44
18HIS	00000	00I45	384226	18HIS-00000-00I45
18HIS	00000	00I46	384230	18HIS-00000-00I46
18HIS	00000	00I47	384231	18HIS-00000-00I47
18HIS	00000	00I48	384236	18HIS-00000-00I48
18HIS	00000	00I49	384259	18HIS-00000-00I49
18HIS	00000	00I4A	384268	18HIS-00000-00I4A
18HIS	00000	00I4B	384271	18HIS-00000-00I4B
18HIS	00000	00I4C	384272	18HIS-00000-00I4C
18HIS	00000	00I4D	384273	18HIS-00000-00I4D
18HIS	00000	00I4E	384274	18HIS-00000-00I4E
18HIS	00000	00I4F	384277	18HIS-00000-00I4F
18HIS	00000	00I4G	384279	18HIS-00000-00I4G
18HIS	00000	00I4H	384280	18HIS-00000-00I4H
18HIS	00000	00I4I	384293	18HIS-00000-00I4I
18HIS	00000	00I4J	384294	18HIS-00000-00I4J
18HIS	00000	00I4K	384297	18HIS-00000-00I4K
18HIS	00000	00I4L	384299	18HIS-00000-00I4L
18HIS	00000	00I4M	384300	18HIS-00000-00I4M
18HIS	00000	00I4N	384312	18HIS-00000-00I4N
18HIS	00000	00I4O	384313	18HIS-00000-00I4O
18HIS	00000	00I4P	384316	18HIS-00000-00I4P
18HIS	00000	00I4Q	384317	18HIS-00000-00I4Q
18HIS	00000	00I4R	384323	18HIS-00000-00I4R
18HIS	00000	00I4S	384324	18HIS-00000-00I4S
18HIS	00000	00I4T	384329	18HIS-00000-00I4T
18HIS	00000	00I4U	384335	18HIS-00000-00I4U
18HIS	00000	00I4V	384337	18HIS-00000-00I4V
18HIS	00000	00I4W	384342	18HIS-00000-00I4W
18HIS	00000	00I4X	384343	18HIS-00000-00I4X
18HIS	00000	00I4Y	384344	18HIS-00000-00I4Y
18HIS	00000	00I4Z	384345	18HIS-00000-00I4Z
18HIS	00000	00I50	384348	18HIS-00000-00I50
18HIS	00000	00I51	384350	18HIS-00000-00I51
18HIS	00000	00I52	384354	18HIS-00000-00I52
18HIS	00000	00I53	384355	18HIS-00000-00I53
18HIS	00000	00I54	384358	18HIS-00000-00I54
18HIS	00000	00I55	384360	18HIS-00000-00I55
18HIS	00000	00I56	384363	18HIS-00000-00I56
18HIS	00000	00I57	384366	18HIS-00000-00I57
18HIS	00000	00I58	384370	18HIS-00000-00I58
18HIS	00000	00I59	384372	18HIS-00000-00I59
18HIS	00000	00I5A	384376	18HIS-00000-00I5A
18HIS	00000	00I5B	384377	18HIS-00000-00I5B
18HIS	00000	00I5C	384380	18HIS-00000-00I5C
18HIS	00000	00I5D	384393	18HIS-00000-00I5D
18HIS	00000	00I5E	384394	18HIS-00000-00I5E
18HIS	00000	00I5F	384396	18HIS-00000-00I5F
18HIS	00000	00I5G	384397	18HIS-00000-00I5G
18HIS	00000	00I5H	384398	18HIS-00000-00I5H
18HIS	00000	00I5I	384406	18HIS-00000-00I5I
18HIS	00000	00I5J	384408	18HIS-00000-00I5J
18HIS	00000	00I5K	384409	18HIS-00000-00I5K
18HIS	00000	00I5L	384413	18HIS-00000-00I5L
18HIS	00000	00I5M	384415	18HIS-00000-00I5M
18HIS	00000	00I5N	384419	18HIS-00000-00I5N
18HIS	00000	00I5O	384421	18HIS-00000-00I5O
18HIS	00000	00I5P	384425	18HIS-00000-00I5P
18HIS	00000	00I5Q	384426	18HIS-00000-00I5Q
18HIS	00000	00I5R	384427	18HIS-00000-00I5R
18HIS	00000	00I5S	384430	18HIS-00000-00I5S
18HIS	00000	00I5T	384432	18HIS-00000-00I5T
18HIS	00000	00I5U	384434	18HIS-00000-00I5U
18HIS	00000	00I5V	384435	18HIS-00000-00I5V
18HIS	00000	00I5W	384436	18HIS-00000-00I5W
18HIS	00000	00I5X	384439	18HIS-00000-00I5X
18HIS	00000	00I5Y	384441	18HIS-00000-00I5Y
18HIS	00000	00I5Z	384444	18HIS-00000-00I5Z
18HIS	00000	00I60	384445	18HIS-00000-00I60
18HIS	00000	00I61	384447	18HIS-00000-00I61
18HIS	00000	00I62	384448	18HIS-00000-00I62
18HIS	00000	00I63	384450	18HIS-00000-00I63
18HIS	00000	00I64	384455	18HIS-00000-00I64
18HIS	00000	00I65	384458	18HIS-00000-00I65
18HIS	00000	00I66	384460	18HIS-00000-00I66
18HIS	00000	00I67	384461	18HIS-00000-00I67
18HIS	00000	00I68	384467	18HIS-00000-00I68
18HIS	00000	00I69	384468	18HIS-00000-00I69
18HIS	00000	00I6A	384469	18HIS-00000-00I6A
18HIS	00000	00I6B	384473	18HIS-00000-00I6B
18HIS	00000	00I6C	384476	18HIS-00000-00I6C
18HIS	00000	00I6D	384477	18HIS-00000-00I6D
18HIS	00000	00I6E	384479	18HIS-00000-00I6E
18HIS	00000	00I6F	384480	18HIS-00000-00I6F
18HIS	00000	00I6G	384482	18HIS-00000-00I6G
18HIS	00000	00I6H	384486	18HIS-00000-00I6H
18HIS	00000	00I6I	384488	18HIS-00000-00I6I
18HIS	00000	00I6J	384494	18HIS-00000-00I6J
18HIS	00000	00I6K	384497	18HIS-00000-00I6K
18HIS	00000	00I6L	384504	18HIS-00000-00I6L
18HIS	00000	00I6M	384510	18HIS-00000-00I6M
18HIS	00000	00I6N	384516	18HIS-00000-00I6N
18HIS	00000	00I6O	384518	18HIS-00000-00I6O
18HIS	00000	00I6P	384520	18HIS-00000-00I6P
18HIS	00000	00I6Q	384525	18HIS-00000-00I6Q
18HIS	00000	00I6R	384530	18HIS-00000-00I6R
18HIS	00000	00I6S	384531	18HIS-00000-00I6S
18HIS	00000	00I6T	384533	18HIS-00000-00I6T
18HIS	00000	00I6U	384538	18HIS-00000-00I6U
18HIS	00000	00I6V	384540	18HIS-00000-00I6V
18HIS	00000	00I6W	384541	18HIS-00000-00I6W
18HIS	00000	00I6X	384542	18HIS-00000-00I6X
18HIS	00000	00I6Y	384546	18HIS-00000-00I6Y
18HIS	00000	00I6Z	384547	18HIS-00000-00I6Z
18HIS	00000	00I70	384558	18HIS-00000-00I70
18HIS	00000	00I71	384559	18HIS-00000-00I71
18HIS	00000	00I72	384560	18HIS-00000-00I72
18HIS	00000	00I73	384562	18HIS-00000-00I73
18HIS	00000	00I74	384563	18HIS-00000-00I74
18HIS	00000	00I75	384564	18HIS-00000-00I75
18HIS	00000	00I76	384566	18HIS-00000-00I76
18HIS	00000	00I77	384569	18HIS-00000-00I77
18HIS	00000	00I78	384572	18HIS-00000-00I78
18HIS	00000	00I79	384575	18HIS-00000-00I79
18HIS	00000	00I7A	384582	18HIS-00000-00I7A
18HIS	00000	00I7B	384585	18HIS-00000-00I7B
18HIS	00000	00I7C	384602	18HIS-00000-00I7C
18HIS	00000	00I7D	384606	18HIS-00000-00I7D
18HIS	00000	00I7E	384615	18HIS-00000-00I7E
18HIS	00000	00I7F	384621	18HIS-00000-00I7F
18HIS	00000	00I7G	384622	18HIS-00000-00I7G
18HIS	00000	00I7H	384627	18HIS-00000-00I7H
18HIS	00000	00I7I	384628	18HIS-00000-00I7I
18HIS	00000	00I7J	384629	18HIS-00000-00I7J
18HIS	00000	00I7K	384634	18HIS-00000-00I7K
18HIS	00000	00I7L	384635	18HIS-00000-00I7L
18HIS	00000	00I7M	384638	18HIS-00000-00I7M
18HIS	00000	00I7N	384639	18HIS-00000-00I7N
18HIS	00000	00I7O	384645	18HIS-00000-00I7O
18HIS	00000	00I7P	384647	18HIS-00000-00I7P
18HIS	00000	00I7Q	384649	18HIS-00000-00I7Q
18HIS	00000	00I7R	384650	18HIS-00000-00I7R
18HIS	00000	00I7S	384652	18HIS-00000-00I7S
18HIS	00000	00I7T	384653	18HIS-00000-00I7T
18HIS	00000	00I7U	384658	18HIS-00000-00I7U
18HIS	00000	00I7V	384663	18HIS-00000-00I7V
18HIS	00000	00I7W	384670	18HIS-00000-00I7W
18HIS	00000	00I7X	384672	18HIS-00000-00I7X
18HIS	00000	00I7Y	384674	18HIS-00000-00I7Y
18HIS	00000	00I7Z	384678	18HIS-00000-00I7Z
18HIS	00000	00I80	384689	18HIS-00000-00I80
18HIS	00000	00I81	384692	18HIS-00000-00I81
18HIS	00000	00I82	384693	18HIS-00000-00I82
18HIS	00000	00I83	384699	18HIS-00000-00I83
18HIS	00000	00I84	384705	18HIS-00000-00I84
18HIS	00000	00I85	384707	18HIS-00000-00I85
18HIS	00000	00I86	384715	18HIS-00000-00I86
18HIS	00000	00I87	384717	18HIS-00000-00I87
18HIS	00000	00I88	384718	18HIS-00000-00I88
18HIS	00000	00I89	384720	18HIS-00000-00I89
18HIS	00000	00I8A	384727	18HIS-00000-00I8A
18HIS	00000	00I8B	384730	18HIS-00000-00I8B
18HIS	00000	00I8C	384731	18HIS-00000-00I8C
18HIS	00000	00I8D	384751	18HIS-00000-00I8D
18HIS	00000	00I8E	384756	18HIS-00000-00I8E
18HIS	00000	00I8F	384757	18HIS-00000-00I8F
18HIS	00000	00I8G	384761	18HIS-00000-00I8G
18HIS	00000	00I8H	384764	18HIS-00000-00I8H
18HIS	00000	00I8I	384767	18HIS-00000-00I8I
18HIS	00000	00I8J	384769	18HIS-00000-00I8J
18HIS	00000	00I8K	384770	18HIS-00000-00I8K
18HIS	00000	00I8L	384773	18HIS-00000-00I8L
18HIS	00000	00I8M	384775	18HIS-00000-00I8M
18HIS	00000	00I8N	384776	18HIS-00000-00I8N
18HIS	00000	00I8O	384777	18HIS-00000-00I8O
18HIS	00000	00I8P	384782	18HIS-00000-00I8P
18HIS	00000	00I8Q	384786	18HIS-00000-00I8Q
18HIS	00000	00I8R	384795	18HIS-00000-00I8R
18HIS	00000	00I8S	384799	18HIS-00000-00I8S
18HIS	00000	00I8T	384801	18HIS-00000-00I8T
18HIS	00000	00I8U	384802	18HIS-00000-00I8U
18HIS	00000	00I8V	384804	18HIS-00000-00I8V
18HIS	00000	00I8W	384806	18HIS-00000-00I8W
18HIS	00000	00I8X	384817	18HIS-00000-00I8X
18HIS	00000	00I8Y	384820	18HIS-00000-00I8Y
18HIS	00000	00I8Z	384827	18HIS-00000-00I8Z
18HIS	00000	00I90	384828	18HIS-00000-00I90
18HIS	00000	00I91	384831	18HIS-00000-00I91
18HIS	00000	00I92	384834	18HIS-00000-00I92
18HIS	00000	00I93	384835	18HIS-00000-00I93
18HIS	00000	00I94	384842	18HIS-00000-00I94
18HIS	00000	00I95	384844	18HIS-00000-00I95
18HIS	00000	00I96	384846	18HIS-00000-00I96
18HIS	00000	00I97	384860	18HIS-00000-00I97
18HIS	00000	00I98	384871	18HIS-00000-00I98
18HIS	00000	00I99	384876	18HIS-00000-00I99
18HIS	00000	00I9A	384879	18HIS-00000-00I9A
18HIS	00000	00I9B	384880	18HIS-00000-00I9B
18HIS	00000	00I9C	384883	18HIS-00000-00I9C
18HIS	00000	00I9D	384884	18HIS-00000-00I9D
18HIS	00000	00I9E	384894	18HIS-00000-00I9E
18HIS	00000	00I9F	384898	18HIS-00000-00I9F
18HIS	00000	00I9G	384917	18HIS-00000-00I9G
18HIS	00000	00I9H	384919	18HIS-00000-00I9H
18HIS	00000	00I9I	384923	18HIS-00000-00I9I
18HIS	00000	00I9J	384926	18HIS-00000-00I9J
18HIS	00000	00I9K	384944	18HIS-00000-00I9K
18HIS	00000	00I9L	384945	18HIS-00000-00I9L
18HIS	00000	00I9M	384958	18HIS-00000-00I9M
18HIS	00000	00I9N	384964	18HIS-00000-00I9N
18HIS	00000	00I9O	384978	18HIS-00000-00I9O
18HIS	00000	00I9P	384980	18HIS-00000-00I9P
18HIS	00000	00I9Q	384986	18HIS-00000-00I9Q
18HIS	00000	00I9R	384994	18HIS-00000-00I9R
18HIS	00000	00I9S	384995	18HIS-00000-00I9S
18HIS	00000	00I9T	384997	18HIS-00000-00I9T
18HIS	00000	00I9U	384998	18HIS-00000-00I9U
18HIS	00000	00I9V	385000	18HIS-00000-00I9V
18HIS	00000	00I9W	385002	18HIS-00000-00I9W
18HIS	00000	00I9X	385003	18HIS-00000-00I9X
18HIS	00000	00I9Y	385004	18HIS-00000-00I9Y
18HIS	00000	00I9Z	385012	18HIS-00000-00I9Z
18HIS	00000	00IA0	385013	18HIS-00000-00IA0
18HIS	00000	00IA1	385019	18HIS-00000-00IA1
18HIS	00000	00IA2	385021	18HIS-00000-00IA2
18HIS	00000	00IA3	385024	18HIS-00000-00IA3
18HIS	00000	00IA4	385027	18HIS-00000-00IA4
18HIS	00000	00IA5	385030	18HIS-00000-00IA5
18HIS	00000	00IA6	385031	18HIS-00000-00IA6
18HIS	00000	00IA7	385034	18HIS-00000-00IA7
18HIS	00000	00IA8	385040	18HIS-00000-00IA8
18HIS	00000	00IA9	385052	18HIS-00000-00IA9
18HIS	00000	00IAA	385054	18HIS-00000-00IAA
18HIS	00000	00IAB	385055	18HIS-00000-00IAB
18HIS	00000	00IAC	385057	18HIS-00000-00IAC
18HIS	00000	00IAD	385059	18HIS-00000-00IAD
18HIS	00000	00IAE	385060	18HIS-00000-00IAE
18HIS	00000	00IAF	385061	18HIS-00000-00IAF
18HIS	00000	00IAG	385062	18HIS-00000-00IAG
18HIS	00000	00IAH	385063	18HIS-00000-00IAH
18HIS	00000	00IAI	385064	18HIS-00000-00IAI
18HIS	00000	00IAJ	385067	18HIS-00000-00IAJ
18HIS	00000	00IAK	385074	18HIS-00000-00IAK
18HIS	00000	00IAL	385078	18HIS-00000-00IAL
18HIS	00000	00IAM	385089	18HIS-00000-00IAM
18HIS	00000	00IAN	385095	18HIS-00000-00IAN
18HIS	00000	00IAO	385097	18HIS-00000-00IAO
18HIS	00000	00IAP	385098	18HIS-00000-00IAP
18HIS	00000	00IAQ	385106	18HIS-00000-00IAQ
18HIS	00000	00IAR	385107	18HIS-00000-00IAR
18HIS	00000	00IAS	385113	18HIS-00000-00IAS
18HIS	00000	00IAT	385116	18HIS-00000-00IAT
18HIS	00000	00IAU	385120	18HIS-00000-00IAU
18HIS	00000	00IAV	385121	18HIS-00000-00IAV
18HIS	00000	00IAW	385122	18HIS-00000-00IAW
18HIS	00000	00IAX	385123	18HIS-00000-00IAX
18HIS	00000	00IAY	385130	18HIS-00000-00IAY
18HIS	00000	00IAZ	385132	18HIS-00000-00IAZ
18HIS	00000	00IB0	385146	18HIS-00000-00IB0
18HIS	00000	00IB1	385149	18HIS-00000-00IB1
18HIS	00000	00IB2	385157	18HIS-00000-00IB2
18HIS	00000	00IB3	385162	18HIS-00000-00IB3
18HIS	00000	00IB4	385163	18HIS-00000-00IB4
18HIS	00000	00IB5	385164	18HIS-00000-00IB5
18HIS	00000	00IB6	385167	18HIS-00000-00IB6
18HIS	00000	00IB7	385170	18HIS-00000-00IB7
18HIS	00000	00IB8	385178	18HIS-00000-00IB8
18HIS	00000	00IB9	385183	18HIS-00000-00IB9
18HIS	00000	00IBA	385188	18HIS-00000-00IBA
18HIS	00000	00IBB	385193	18HIS-00000-00IBB
18HIS	00000	00IBC	385194	18HIS-00000-00IBC
18HIS	00000	00IBD	385197	18HIS-00000-00IBD
18HIS	00000	00IBE	385198	18HIS-00000-00IBE
18HIS	00000	00IBF	385200	18HIS-00000-00IBF
18HIS	00000	00IBG	385201	18HIS-00000-00IBG
18HIS	00000	00IBH	385202	18HIS-00000-00IBH
18HIS	00000	00IBI	385203	18HIS-00000-00IBI
18HIS	00000	00IBJ	385206	18HIS-00000-00IBJ
18HIS	00000	00IBK	385207	18HIS-00000-00IBK
18HIS	00000	00IBL	385208	18HIS-00000-00IBL
18HIS	00000	00IBM	385210	18HIS-00000-00IBM
18HIS	00000	00IBN	385214	18HIS-00000-00IBN
18HIS	00000	00IBO	385217	18HIS-00000-00IBO
18HIS	00000	00IBP	385223	18HIS-00000-00IBP
18HIS	00000	00IBQ	385224	18HIS-00000-00IBQ
18HIS	00000	00IBR	385232	18HIS-00000-00IBR
18HIS	00000	00IBS	385238	18HIS-00000-00IBS
18HIS	00000	00IBT	385241	18HIS-00000-00IBT
18HIS	00000	00IBU	385242	18HIS-00000-00IBU
18HIS	00000	00IBV	385248	18HIS-00000-00IBV
18HIS	00000	00IBW	385255	18HIS-00000-00IBW
